Unnamed: 0,reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,sentiment_label,sentiment_score,PIX,Login/Autenticação,Performance,Interface/Usabilidade,Empréstimos/Crédito,Pagamentos/Boletos,Saldo/Extrato,Atendimento,Cadastro/Conta,Investimentos,Segurança,Notificações,Questões geográficas,Placas/Veículos,Outros
457,b6940efa-76ea-463f-8e01-744f205f963a,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Horrível trava não entra no app precisa desinstalar e instalar toda hora horrível,1,0.0,24.4.2.0,09/07/2024 07:22,,,24.4.2.0,negative,0.9366512894630432,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
460,7b0aea4b-9b44-4e7b-8417-e3825fc5a500,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,App travando e nao me.permite acessar nada ja faz uns dias...alguém sabe dizer o que esta acontecendo????,3,0.0,24.4.2.0,09/07/2024 06:28,,,24.4.2.0,negative,0.7757138013839722,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
468,27c041d7-c77b-4ab0-a47b-de8ea9e9690c,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Dindin raspadinha só enganação!,5,0.0,24.4.2.0,09/07/2024 03:37,,,24.4.2.0,negative,0.8488636612892151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
469,19dc3a18-5045-4d18-a184-2e6650270dc0,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,O APP péssimo.,1,0.0,24.4.2.0,09/07/2024 03:35,,,24.4.2.0,negative,0.9566561579704284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
481,074e27c7-e128-462a-8455-393052664195,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Orrivel banco fdp fica quase sempre indisponível,1,0.0,,08/07/2024 23:38,,,,negative,0.9529715180397034,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
483,c7e6def5-ec85-42fd-bbf4-f1a44886e167,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Um lixo...A gente precisa fazer um pix urgente o banco funciona....,1,0.0,24.4.2.0,08/07/2024 23:32,,,24.4.2.0,negative,0.9369774460792542,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
485,a27b3258-cf25-4e9c-962c-a5c3561d6503,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Quero normaliza meu app,5,0.0,24.4.2.0,08/07/2024 23:18,,,24.4.2.0,negative,0.5199074149131775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
488,c04c6f60-c238-4158-b7a2-672469327317,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Travando muito,1,0.0,24.4.2.0,08/07/2024 23:08,,,24.4.2.0,negative,0.5557739734649658,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
500,f816ea37-493b-43e0-9a3f-92d2cfb6d73a,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Ele ytrava muito tenho que ficar desestalando sempre que vou usar o APP do banco.,2,0.0,,08/07/2024 21:48,,,,negative,0.6626929640769958,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
502,9c3b0310-9f8e-4a75-a593-6f0992d6b73b,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Não consigo acessar minha conta toda vez tenho que reiniciar o celular,1,0.0,24.4.2.0,08/07/2024 21:43,,,24.4.2.0,negative,0.8120984435081482,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
504,c9bee8b3-6a9a-47fd-9ae9-8a7cae91d0da,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Meu app dis que nao e possivel entrar pelo meu cll,1,0.0,24.4.2.0,08/07/2024 21:28,,,24.4.2.0,negative,0.7614949941635132,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
516,63eb6929-efed-4684-ab52-11905e6e64bf,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,WAY tempo todo indisponível. Perdi promoçao. Prejuízo. Fiz compra com cartão de outro banco. Continuar assim........,2,0.0,24.4.2.0,08/07/2024 19:52,,,24.4.2.0,negative,0.907756209373474,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
517,cb8d670d-0ec3-451d-9411-3a8355e43a2c,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Horrível,1,0.0,24.4.2.0,08/07/2024 19:43,,,24.4.2.0,negative,0.9091299772262572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
521,70bea6ea-1a1c-408f-b111-7a4bf2c35e53,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Quando vamos cancelar um.servico o aplicativo nao funciona .,1,0.0,24.4.2.0,08/07/2024 19:22,,,24.4.2.0,negative,0.6511715054512024,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
528,48bbf8fa-371c-48b8-9681-918963c663b4,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Eu não posso mais deixar dinheiro na conta pois quando quero fazer um pix não estou conseguindo abrir no momento que quero só 3 horas depois ou o dia todo o que está acontecendo com este aplicativo sinceramente estou pensando em sair deste banco pois preciso trabalhar e não estou conseguindo,1,0.0,24.4.2.0,08/07/2024 18:43,,,24.4.2.0,negative,0.846524715423584,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
537,f34faed6-853d-4788-bc84-bc52143086aa,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,App horrível não entra não dá pra acessar Tem que desinstalar e instalar novamente pra poder conseguir entrar no app,1,0.0,23.10.2.2,08/07/2024 17:20,,,23.10.2.2,negative,0.9002485871315002,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
543,c42468ac-7a32-4936-92fb-3d8447f9534c,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Vejo as minhas contas no computador e nesse caso preciso do ID e sempre preciso desinstalar e de novo instalar o app. Por isso?,1,0.0,24.4.2.0,08/07/2024 16:45,,,24.4.2.0,negative,0.5802704095840454,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
547,3980faa1-5eb1-4ce3-b2e3-7cde69ba265c,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Acabei de baixar o aplicativo e não consigo abrir uma conta salário,1,0.0,24.4.2.0,08/07/2024 16:34,,,24.4.2.0,negative,0.8410199284553528,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
548,2e0038ee-02da-4d6f-bf7d-3b1f56584adf,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,lento e fecha várias vezes antes de fazer login,3,0.0,24.4.2.0,08/07/2024 16:30,,,24.4.2.0,negative,0.6496349573135376,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
551,dd51cf42-da2c-46b1-a2f5-f8420f3e2cc1,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,banco lixo,1,0.0,,08/07/2024 16:19,,,,negative,0.9257372617721558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
567,6ced7077-345f-41b9-8e46-70fac9b9b1b3,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Faz dias que não consigo acesso ao aplicativo sem opção de fala com alguém pra resolver horas no SAC falando com ura até cair a ligação sem contato com suporte,1,0.0,24.4.2.0,08/07/2024 15:15,,,24.4.2.0,negative,0.7673110365867615,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
570,34edd4b1-34bf-413e-92e1-72cfefd03488,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Péssimo tempo de reposta e fica caindo direto,1,0.0,24.4.2.0,08/07/2024 14:34,,,24.4.2.0,negative,0.9376067519187928,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
571,1acb1d89-5bd8-4c9d-9e42-97565ea702d5,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Nega empréstimo mesmo com garantia um absurdo,1,0.0,,08/07/2024 14:31,,,,negative,0.6948478817939758,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
581,aca7a50d-c040-499c-8615-5cb0540aa63a,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,O aplicativo não funciona todas opção só mostra sistema indisponível me ajude a solucionar essa problema por favor,1,0.0,24.4.2.0,08/07/2024 13:52,,,24.4.2.0,negative,0.7890962362289429,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
589,c09706e8-33db-4ebf-bae5-eef7bcc50ea7,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,App com problema de biometria facial e chave pix,2,0.0,24.4.2.0,08/07/2024 13:08,,,24.4.2.0,negative,0.6853336691856384,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
595,344e51d9-420b-4cb6-b2f9-03f527440013,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Horrível,1,0.0,24.4.2.0,08/07/2024 12:49,,,24.4.2.0,negative,0.9091299772262572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
612,93e2c887-9a18-4489-9f9c-b1d992abb4fb,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Não consigo resgatar e reaplicar meus investimentos desde sexta-feira Aplicativo instável,3,0.0,24.4.2.0,08/07/2024 11:13,,,24.4.2.0,negative,0.9074631333351136,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
614,86f4b030-18ef-46c2-991c-34469d6e75cd,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Esse aplicativo é muito ruim não tem nenhuma opção de encerramento de conta e o banco parece q fica obrigando o usuário a ficar com a conta e o usuário fica preso no aplicativo sem saber o q que fazer.,1,0.0,24.4.2.0,08/07/2024 11:09,,,24.4.2.0,negative,0.9444044232368468,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
616,d4c20ab3-76df-4e52-9f41-fc6c2320470b,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Não consigo abrir o aplicativo. Tenho sempre que reiniciar o celular. Concordo com todas as avaliações dada aqui,2,0.0,24.4.2.0,08/07/2024 11:07,,,24.4.2.0,negative,0.7409014105796814,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
619,08a42e1f-3508-480f-bc00-c211e935bf4c,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Está péssimo foi só elogiar e desandou,2,0.0,24.4.2.0,08/07/2024 10:44,,,24.4.2.0,negative,0.9528850317001344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
620,3605d3bb-9890-45d0-95c4-c71d3dcd11c3,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,O aplicativo está péssimo não está abrindo. Toda vez que é pra abrir tem que desinstalar e estalar de novo.,5,0.0,24.4.2.0,08/07/2024 10:37,,,24.4.2.0,negative,0.9197202920913696,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
623,1708b44f-9924-4c12-b56f-311ffa8c50a4,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,o dinhero esta sumido da conta,3,0.0,24.4.2.0,08/07/2024 10:13,,,24.4.2.0,negative,0.8114549517631531,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
624,585237d2-4986-4caf-93a1-8cbd75aacca8,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Estou muito insatisfeito com esse banco,1,0.0,24.4.2.0,08/07/2024 10:09,,,24.4.2.0,negative,0.9525147676467896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
625,424708da-edf5-423b-ac39-3fd8518ae64f,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Quero mais opções. Falar para depositar na conta cambio não concretizado.Estou indignada pelo serviço de câmbio e opções do APP,1,0.0,,08/07/2024 10:02,,,,negative,0.8983630537986755,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
627,bbb79a70-91ac-441c-aad1-a13f3bd1907d,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,péssimas,1,0.0,24.4.2.0,08/07/2024 09:58,,,24.4.2.0,negative,0.8938239812850952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
628,1bc7bdb6-a316-4ded-8d26-d7ba6d6dfd52,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Tá péssimo,1,0.0,24.4.2.0,08/07/2024 09:58,,,24.4.2.0,negative,0.9412646293640136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
633,2fe109a4-d867-41a1-9d16-f3dbff84bb9a,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Aplicativo trava de mais,3,0.0,24.4.2.0,08/07/2024 09:20,,,24.4.2.0,negative,0.9308651685714722,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
648,a4680734-93a9-47b7-abae-c450e34ec912,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Horrível não funciona nada nesse aplicativo,1,0.0,24.4.2.0,08/07/2024 07:36,,,24.4.2.0,negative,0.9422678351402284,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
649,4feeb5f0-512c-4cb3-aaab-58d6f8e969a3,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Péssimo banco péssimo não recomendo a ninguém faz tempo que tenho a conta e até hoge nda de liberar crêdito nda,1,1.0,24.4.2.0,08/07/2024 07:32,,,24.4.2.0,negative,0.938730537891388,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
650,58a55f31-cf94-4a9e-b8ac-151c32f6cd86,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Muita dificuldade para conseguir falar com atendente presencial Não tem suporte Péssimo atendimento online A gente liga nunca consegue resultado Não consigo emitir boleto de renegociação tentando falar com alguém até agora nada vai vencer a data,1,1.0,24.4.2.0,08/07/2024 06:25,,,24.4.2.0,negative,0.9005528092384338,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
651,d8515e25-fe04-4194-a9ea-117eae2b32fd,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Estou com problema com banco total insatisfeito pq ninguém resolve o problema,1,1.0,24.4.2.0,08/07/2024 05:55,,,24.4.2.0,negative,0.9179169535636902,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
654,ab55eb6f-90e0-4306-ba50-a23f1e294446,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,ruim sempre é ajuda nada crédito conta limite 😕,1,1.0,24.4.2.0,08/07/2024 05:25,,,24.4.2.0,negative,0.8892449736595154,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
682,82afa9a9-4cac-4b26-80f0-d726c37ef3a9,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,O problema é quando eu quero abrir o aplicativo tenho que reiniciar o celular,5,0.0,24.4.2.0,07/07/2024 20:45,,,24.4.2.0,negative,0.6399570107460022,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
685,122d53a2-4aec-4096-8e55-d901280cdb17,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,toda hr tenho que desinstalar e instalar N está funcionando,5,0.0,24.4.2.0,07/07/2024 20:18,,,24.4.2.0,negative,0.7644367814064026,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
688,99928a80-e5f5-43d9-a922-4f3c6d736395,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Tá um lixo o app de vcs não consigo fazer pix de mizeros 5 reais,5,0.0,24.4.2.0,07/07/2024 18:59,,,24.4.2.0,negative,0.950460970401764,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
692,01c22fae-7fc1-495e-9a13-8d6154c06bb0,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,trava muito o app e sempre estar indisponivel achou que vou cáncelar minha conta por não poder usar pela insdispondibilidadé do app,5,0.0,24.4.2.0,07/07/2024 18:32,,,24.4.2.0,negative,0.9101484417915344,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
707,6b816584-1c0c-440a-bff1-80ec43f47fc9,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,ruim,1,0.0,24.4.2.0,07/07/2024 16:06,Olá! Estamos sempre trabalhando para melhorar a experiência em nossos aplicativos e agradecemos seu feedback. Mantenha seu App atualizado e conte sempre conosco!,07/07/2024 18:39,24.4.2.0,negative,0.5681286454200745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
715,4ee7f6b3-f77b-4346-922a-480c63b562d7,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Este aplicativo está impedindo de eu abrir uma conta no Santander primeira que é sobrepor aos outros aplicativos depois quer vasculhar o celular da gente todo e tenho que autorizar outros empresas parceiros pode usar meus dados também com pode isso um absurdo esse aplicativo não tenho que autorizar isso e o aplicativo obriga a fazer se quiser usar ele o app então prefiro não abrir minha conta no Santander infelizmente,1,0.0,24.4.2.0,07/07/2024 14:56,,,24.4.2.0,negative,0.9399687051773072,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
746,882b5a98-660b-481c-94cf-2e226c2df186,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,É bom gostei só as notificações de Pix não tem jeito já fiz de tudo e não resolve,4,0.0,24.4.2.0,07/07/2024 10:37,,,24.4.2.0,negative,0.4498853981494903,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
750,63d8cf62-8116-4e3f-b4a6-11bd1a66ad0d,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,prático e eficiente. 10 !!! Está com problemas de acesso . Sou obrigado a reiniciar o aparelho para poder acessar o app .,5,0.0,24.4.2.0,07/07/2024 09:56,,,24.4.2.0,negative,0.5252842903137207,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
753,6d47afed-a32d-43df-bed1-e101f641b55e,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Arrumem isso ai nao estou conseguindo logar,1,0.0,24.4.2.0,07/07/2024 09:41,,,24.4.2.0,negative,0.8569921255111694,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
760,b0deeec2-9640-4fe8-9646-58be67af18ec,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,App está péssimo bugado só consigo acessar se reiniciar o celular toda vez,4,0.0,24.4.2.0,07/07/2024 08:30,,,24.4.2.0,negative,0.909850537776947,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
786,7c6f3d07-ef5f-427d-b3a1-2412acc01939,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Misericórdia... Travando demais... Tenho que desinstalar e instalar novamente toda vez que preciso usar o app... Chato isso...,2,0.0,24.4.2.0,06/07/2024 22:18,,,24.4.2.0,negative,0.940309762954712,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
793,da25160b-0c30-49c4-8046-fea77687bd06,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,os extratos não atualizam,4,0.0,24.4.2.0,06/07/2024 21:07,,,24.4.2.0,negative,0.7138354182243347,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
805,efea3f23-c778-40ae-aabd-a84104af5a9e,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Da última atualização pra cá meu app não funciona,5,0.0,24.4.2.0,06/07/2024 19:56,,,24.4.2.0,negative,0.6304453611373901,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
812,7ee2a19e-6541-4f18-acc4-0fd7156a75b0,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Não abre o aplicativo trva,1,0.0,24.4.2.0,06/07/2024 19:05,,,24.4.2.0,negative,0.8400322794914246,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
825,b40083b1-f8df-42ac-a851-28aa939ae509,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Está péssimo para abrir,2,0.0,,06/07/2024 17:54,,,,negative,0.942437708377838,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
